date;PC1;PC2;PC3
2017-03-30T17:00:00Z;-1,502975e-02;-0,28263666;-0,186037251
2017-03-30T18:00:00Z;-5,057795e-02;-0,32548225;-0,213616060
2017-03-30T19:00:00Z;-9,261182e-02;-0,23488005;-0,177631110
2017-03-30T20:00:00Z;-8,307951e-02;-0,25063191;-0,194961592
2017-03-30T21:00:00Z;-1,077803e-01;-0,29946981;-0,135069736
2017-03-30T22:00:00Z;-9,787857e-02;-0,25249414;-0,188239760
2017-03-30T23:00:00Z;-1,560793e-01;-0,28983517;-0,151502784
2017-03-31T00:00:00Z;-1,649246e-01;-0,32247315;-0,100610474
2017-03-31T01:00:00Z;-1,952370e-01;-0,35442440;-0,059121673
2017-03-31T02:00:00Z;-1,534214e-01;-0,32294518;-0,157123394
2017-03-31T03:00:00Z;-1,510240e-01;-0,14745532;-0,160976071
2017-03-31T04:00:00Z;-2,151839e-01;-0,17067050;-0,152445980
2017-03-31T05:00:00Z;-1,511353e-01;-0,27822539;-0,221311449
2017-03-31T06:00:00Z;-1,614514e-01;-0,08684732;-0,142851478
2017-03-31T07:00:00Z;-5,675148e-02;-0,28521780;-0,182808952
2017-03-31T08:00:00Z;-1,558477e-01;-0,18259826;-0,239820650
2017-03-31T09:00:00Z;-9,129761e-02;-0,26771291;-0,222428452
2017-03-31T10:00:00Z;-1,814086e-02;-0,56083340;-0,217397686
2017-03-31T11:00:00Z;-6,787830e-02;-0,31431928;-0,147487834
2017-03-31T12:00:00Z;-6,949546e-02;-0,33242095;-0,164966488
2017-03-31T13:00:00Z;-9,097001e-02;-0,21970868;-0,198375643
2017-03-31T14:00:00Z;-9,572287e-02;-0,23320345;-0,126775831
2017-03-31T15:00:00Z;-8,415892e-02;-0,24132992;-0,175387240
2017-03-31T16:00:00Z;-1,107470e-01;-0,13570682;-0,163314071
2017-03-31T17:00:00Z;-6,266351e-02;-0,28178664;-0,200074044
2017-03-31T18:00:00Z; 2,562023e-04;-0,27407525;-0,239515592
2017-03-31T19:00:00Z;-9,360222e-02;-0,23335381;-0,150003130
2017-03-31T20:00:00Z;-6,558652e-02;-0,37911238;-0,213202183
2017-03-31T21:00:00Z;-3,251912e-02;-0,32835018;-0,253549554
2017-03-31T22:00:00Z;-3,629461e-02;-0,20528238;-0,162783989
2017-03-31T23:00:00Z;-5,697422e-02;-0,31886066;-0,236788730
2017-04-01T00:00:00Z;-8,200909e-02;-0,26007416;-0,123744854
2017-04-01T01:00:00Z;-6,728534e-02;-0,31121135;-0,152439547
2017-04-01T02:00:00Z;-4,341935e-03;-0,09256101;-0,143637010
2017-04-01T03:00:00Z;-9,023699e-02;-0,22005418;-0,133755346
2017-04-01T04:00:00Z;-1,241684e-01;-0,12159984;-0,141034733
2017-04-01T05:00:00Z;-9,799585e-02;-0,27725969;-0,139946641
2017-04-01T06:00:00Z; 2,916929e-02;-0,30924061;-0,278419922
2017-04-01T07:00:00Z;-1,396345e-01;-0,32875081;-0,146007471
2017-04-01T08:00:00Z;-1,026865e-01;-0,31178085;-0,218916738
2017-04-01T09:00:00Z;-1,601392e-01;-0,12456391;-0,208927521
2017-04-01T10:00:00Z;-7,253700e-02;-0,14751833;-0,258093574
2017-04-01T11:00:00Z;-2,335004e-02;-0,22217057;-0,270713445
2017-04-01T12:00:00Z;-5,218357e-02;-0,17336261;-0,221323201
2017-04-01T13:00:00Z;-1,278997e-02;-0,22442800;-0,269641696
2017-04-01T14:00:00Z;-4,485135e-02;-0,23069106;-0,150604195
2017-04-01T15:00:00Z;-7,212628e-02;-0,35182458;-0,195015776
2017-04-01T16:00:00Z;-2,687922e-02;-0,20853012;-0,228012458
2017-04-01T17:00:00Z;-6,224762e-02;-0,32197221;-0,163709761
2017-04-01T18:00:00Z;-3,362524e-02;-0,28240425;-0,198976478
2017-04-01T19:00:00Z;-1,447939e-01;-0,25922593;-0,084354345
2017-04-01T20:00:00Z;-1,004203e-01;-0,19710667;-0,145321745
2017-04-01T21:00:00Z;-7,203821e-03;-0,26214447;-0,221483439
2017-04-01T22:00:00Z;-5,478976e-02;-0,35340541;-0,184080245
2017-04-01T23:00:00Z;-9,703282e-02;-0,14559817;-0,159040520
2017-04-02T00:00:00Z;-7,681778e-02;-0,25708289;-0,143879228
2017-04-02T01:00:00Z;-3,044571e-02;-0,27828490;-0,269386390
2017-04-02T02:00:00Z;-6,050769e-02;-0,15201271;-0,233657956
2017-04-02T03:00:00Z;-2,200038e-01;-0,36729632;-0,071579838
2017-04-02T04:00:00Z;-5,768654e-02;-0,25474983;-0,225031019
2017-04-02T05:00:00Z;-4,729213e-02;-0,17876882;-0,190565637
2017-04-02T06:00:00Z;-1,852764e-01;-0,33986499;-0,136808200
2017-04-02T07:00:00Z;-1,336164e-02;-0,28787469;-0,230240872
2017-04-02T08:00:00Z;-8,015063e-02;-0,14240666;-0,203157628
2017-04-02T09:00:00Z;-1,276277e-01;-0,22865663;-0,132068641
2017-04-02T10:00:00Z;-1,034776e-01;-0,30662968;-0,175952292
2017-04-02T11:00:00Z;-5,978863e-02;-0,27010932;-0,180024511
2017-04-02T12:00:00Z;-1,275034e-01;-0,24884705;-0,109437552
2017-04-02T13:00:00Z;-3,336198e-02;-0,25821986;-0,215390377
2017-04-02T14:00:00Z; 1,230690e-02;-0,31040307;-0,254028079
2017-04-02T15:00:00Z;-9,228732e-02;-0,36945443;-0,166631384
2017-04-02T16:00:00Z;-5,817306e-02;-0,25490684;-0,146706775
2017-04-02T17:00:00Z;-7,322746e-02;-0,31284677;-0,171180086
2017-04-02T18:00:00Z;-1,091532e-01;-0,27931192;-0,159265274
2017-04-02T19:00:00Z;-9,642467e-02;-0,15745907;-0,148835402
2017-04-02T20:00:00Z;-1,183891e-01;-0,11607216;-0,207358920
2017-04-02T21:00:00Z;-1,073029e-01;-0,15497940;-0,205088210
2017-04-02T22:00:00Z;-9,440925e-02;-0,29165424;-0,141794787
2017-04-02T23:00:00Z;-5,921062e-02;-0,20298335;-0,148488259
2017-04-03T00:00:00Z;-1,507630e-01;-0,15221700;-0,151410765
2017-04-03T01:00:00Z;-1,174362e-01;-0,14588743;-0,158872687
2017-04-03T02:00:00Z;-1,099420e-01;-0,14963242;-0,143140940
2017-04-03T03:00:00Z;-9,705665e-02;-0,17608333;-0,191598701
2017-04-03T04:00:00Z;-4,958423e-02;-0,15475679;-0,195088909
2017-04-03T05:00:00Z;-7,821470e-02;-0,31606471;-0,236965460
2017-04-03T06:00:00Z;-3,509495e-02;-0,25475459;-0,239283950
2017-04-03T07:00:00Z;-1,105660e-01;-0,27684369;-0,242779371
2017-04-03T08:00:00Z;-1,223319e-01;-0,20355347;-0,158604905
2017-04-03T09:00:00Z;-2,983340e-02;-0,31365625;-0,162596816
2017-04-03T10:00:00Z;-9,133046e-02;-0,21545739;-0,239063048
2017-04-03T11:00:00Z;-3,179187e-02;-0,21054077;-0,222898006
2017-04-03T12:00:00Z;-1,063865e-01;-0,18655935;-0,173721424
2017-04-03T13:00:00Z;-2,846206e-02;-0,34608719;-0,213169826
2017-04-03T14:00:00Z;-4,533183e-02;-0,39414253;-0,199645448
2017-04-03T15:00:00Z;-6,492124e-02;-0,35481301;-0,200423693
2017-04-03T16:00:00Z;-1,694426e-01;-0,27114225;-0,138036831
2017-04-03T17:00:00Z;-1,174612e-02;-0,37519814;-0,254093959
2017-04-03T18:00:00Z;-5,908909e-02;-0,32013783;-0,190138121
2017-04-03T19:00:00Z;-1,198962e-01;-0,31626691;-0,206200877
2017-04-03T20:00:00Z;-1,432738e-01;-0,34227790;-0,082527716
2017-04-03T21:00:00Z;-9,553494e-02;-0,32816297;-0,153714070
2017-04-03T22:00:00Z;-4,348079e-02;-0,21642832;-0,222994673
2017-04-03T23:00:00Z;-6,104027e-02;-0,28111768;-0,202917496
2017-04-04T00:00:00Z;-4,816889e-02;-0,29874190;-0,237773423
2017-04-04T01:00:00Z;-7,876233e-02;-0,29049517;-0,166716372
2017-04-04T02:00:00Z;-1,003384e-02;-0,38567737;-0,236100418
2017-04-04T03:00:00Z;-1,339090e-02;-0,25616789;-0,215224884
2017-04-04T04:00:00Z;-1,548771e-01;-0,29980869;-0,161514180
2017-04-04T05:00:00Z;-1,941250e-01;-0,33155123;-0,133660166
2017-04-04T06:00:00Z;-4,289636e-02;-0,28798868;-0,148883828
2017-04-04T07:00:00Z;-3,635648e-02;-0,33878147;-0,189575706
2017-04-04T08:00:00Z;-3,347550e-02;-0,36098225;-0,308954518
2017-04-04T09:00:00Z;-5,176283e-02;-0,32957885;-0,203355406
2017-04-04T10:00:00Z;-7,009732e-02;-0,34792956;-0,196264798
2017-04-04T11:00:00Z;-4,395948e-02;-0,43145027;-0,184906929
2017-04-04T12:00:00Z;-3,102818e-02;-0,35665481;-0,213949018
2017-04-04T13:00:00Z;-9,779544e-02;-0,38146478;-0,193535814
2017-04-04T14:00:00Z;-1,734430e-02;-0,38855280;-0,279551001
2017-04-04T15:00:00Z;-1,161707e-02;-0,29164425;-0,237603508
2017-04-04T16:00:00Z;-8,012863e-02;-0,31469427;-0,215126574
2017-04-04T17:00:00Z; 2,014636e-04;-0,24794183;-0,182406857
2017-04-04T18:00:00Z;-7,272193e-02;-0,27929936;-0,143903088
2017-04-04T19:00:00Z;-1,490977e-01;-0,25957870;-0,164333626
2017-04-04T20:00:00Z;-6,311447e-02;-0,26586238;-0,213404337
2017-04-04T21:00:00Z;-1,049331e-01;-0,37419082;-0,172131642
2017-04-04T22:00:00Z;-7,703804e-02;-0,37004731;-0,173928872
2017-04-04T23:00:00Z;-1,339029e-01;-0,29055263;-0,089125282
2017-04-05T00:00:00Z;-3,425978e-02;-0,26054159;-0,233295883
2017-04-05T01:00:00Z;-6,276671e-02;-0,28955056;-0,273421919
2017-04-05T02:00:00Z;-6,169796e-02;-0,32654695;-0,249950485
2017-04-05T03:00:00Z;-1,830264e-01;-0,22998917;-0,224730332
2017-04-05T04:00:00Z;-1,133894e-01;-0,36560875;-0,199936953
2017-04-05T05:00:00Z;-6,337766e-02;-0,25208781;-0,223560239
2017-04-05T06:00:00Z;-5,763161e-02;-0,30178459;-0,254037969
2017-04-05T07:00:00Z; 5,641321e-03;-0,41728298;-0,217165740
2017-04-05T08:00:00Z;-1,563231e-01;-0,36450754;-0,145971231
2017-04-05T09:00:00Z; 6,167377e-02;-0,30890270;-0,324524725
2017-04-05T10:00:00Z;-9,527801e-02;-0,31061702;-0,188688851
2017-04-05T11:00:00Z;-2,595944e-02;-0,21417617;-0,263473352
2017-04-05T12:00:00Z;-8,762945e-02;-0,23417414;-0,147019598
2017-04-05T13:00:00Z;-7,113302e-02;-0,34292391;-0,144697062
2017-04-05T14:00:00Z;-4,836163e-02;-0,35951783;-0,219740566
2017-04-05T15:00:00Z;-7,929829e-03;-0,31580793;-0,212973574
2017-04-05T16:00:00Z;-4,351183e-02;-0,22976939;-0,178987407
2017-04-05T17:00:00Z;-1,701595e-02;-0,30032755;-0,227752366
2017-04-05T18:00:00Z;-6,220725e-02;-0,29064382;-0,153601143
2017-04-05T19:00:00Z;-4,860218e-02;-0,24310315;-0,201080806
2017-04-05T20:00:00Z;-1,210120e-01;-0,17621909;-0,155017917
2017-04-05T21:00:00Z;-1,777920e-01;-0,23071640;-0,116762446
2017-04-05T22:00:00Z;-1,185899e-01;-0,31181597;-0,075035294
2017-04-05T23:00:00Z;-4,041763e-02;-0,25236463;-0,201525384
2017-04-06T00:00:00Z;-7,391650e-02;-0,22143625;-0,183961744
2017-04-06T01:00:00Z;-1,271279e-01;-0,16710943;-0,139946695
2017-04-06T02:00:00Z;-1,203816e-01;-0,19192191;-0,117303976
2017-04-06T03:00:00Z;-8,258661e-02;-0,25800351;-0,151672511
2017-04-06T04:00:00Z;-1,544059e-01;-0,15650614;-0,191388381
2017-04-06T05:00:00Z;-1,143752e-01;-0,28285270;-0,150968310
2017-04-06T06:00:00Z;-1,279672e-01;-0,38676644;-0,170677325
2017-04-06T07:00:00Z; 2,510109e-02;-0,29097754;-0,227842932
2017-04-06T08:00:00Z;-7,520391e-02;-0,33522622;-0,187663505
2017-04-06T09:00:00Z;-8,084973e-02;-0,30440706;-0,185824727
2017-04-06T10:00:00Z;-1,351539e-01;-0,41096117;-0,146218737
2017-04-06T11:00:00Z;-3,998401e-02;-0,36381768;-0,235854622
2017-04-06T12:00:00Z;-6,792339e-02;-0,29419273;-0,176019173
2017-04-06T13:00:00Z;-2,191635e-01;-0,29783170;-0,054072757
2017-04-06T14:00:00Z;-1,742207e-01;-0,30432870;-0,082102030
2017-04-06T15:00:00Z;-8,712888e-02;-0,31868275;-0,094625726
2017-04-06T16:00:00Z;-1,613244e-01;-0,26463466;-0,097102090
2017-04-06T17:00:00Z;-2,289145e-02;-0,31443191;-0,234536637
2017-04-06T18:00:00Z;-1,033890e-01;-0,24942165;-0,100826241
2017-04-06T19:00:00Z;-1,032176e-01;-0,25668065;-0,199182206
2017-04-06T20:00:00Z;-8,513128e-02;-0,18614284;-0,204714448
2017-04-06T21:00:00Z;-1,668620e-01;-0,22995319;-0,154337493
2017-04-06T22:00:00Z;-1,123621e-01;-0,33944222;-0,155790555
2017-04-06T23:00:00Z;-1,571235e-01;-0,25217340;-0,092816053
2017-04-07T00:00:00Z;-1,039938e-01;-0,20195038;-0,155290806
2017-04-07T01:00:00Z;-1,506418e-01;-0,24675366;-0,176722601
2017-04-07T02:00:00Z;-1,081577e-01;-0,15472659;-0,146864779
2017-04-07T03:00:00Z;-9,379059e-02;-0,43863712;-0,277859965
2017-04-07T04:00:00Z;-1,748399e-01;-0,13086780;-0,082056079
2017-04-07T05:00:00Z;-6,219018e-02;-0,31084878;-0,090066093
2017-04-07T06:00:00Z;-1,311944e-01;-0,20731369;-0,092121883
2017-04-07T07:00:00Z;-1,337211e-01;-0,18557068;-0,188815512
2017-04-07T08:00:00Z;-1,882553e-01;-0,22983312;-0,145234280
2017-04-07T09:00:00Z;-3,622028e-02;-0,44405928;-0,205554906
2017-04-07T10:00:00Z;-1,441922e-01;-0,27259520;-0,170149198
2017-04-07T11:00:00Z;-5,281895e-02;-0,28922304;-0,215956453
2017-04-07T12:00:00Z;-4,023564e-02;-0,37961282;-0,225939205
2017-04-07T13:00:00Z;-3,333380e-02;-0,25497206;-0,198624399
2017-04-07T14:00:00Z;-5,600877e-02;-0,27540280;-0,219393720
2017-04-07T15:00:00Z;-6,250927e-02;-0,28017577;-0,251263771
2017-04-07T16:00:00Z;-7,922061e-02;-0,26001709;-0,174848032
2017-04-07T17:00:00Z;-7,078550e-02;-0,29090195;-0,153627652
2017-04-07T18:00:00Z;-5,713095e-02;-0,38172442;-0,133352360
2017-04-07T19:00:00Z;-7,855480e-02;-0,33406822;-0,173858102
2017-04-07T20:00:00Z;-1,368395e-01;-0,25897956;-0,158357043
2017-04-07T21:00:00Z;-5,324288e-02;-0,19286259;-0,247991550
2017-04-07T22:00:00Z;-5,093852e-02;-0,23725671;-0,244579086
2017-04-07T23:00:00Z;-5,205722e-02;-0,30429769;-0,206663715
2017-04-08T00:00:00Z;-1,342009e-01;-0,14301724;-0,193250712
2017-04-08T01:00:00Z;-1,203608e-01;-0,20891968;-0,205877286
2017-04-08T02:00:00Z;-8,947280e-02;-0,15606394;-0,171140618
2017-04-08T03:00:00Z;-5,888796e-02;-0,12876275;-0,153879095
2017-04-08T04:00:00Z;-1,257977e-01;-0,18617598;-0,165190565
2017-04-08T05:00:00Z; 4,117706e-04;-0,14668486;-0,166728738
2017-04-08T06:00:00Z;-8,023495e-02;-0,26068859;-0,091243143
2017-04-08T07:00:00Z;-1,409341e-01;-0,28957788;-0,147954179
2017-04-08T08:00:00Z;-1,246751e-01;-0,19186180;-0,183514309
2017-04-08T09:00:00Z;-6,937414e-02;-0,20505150;-0,203223231
2017-04-08T10:00:00Z;-5,054065e-03;-0,40827860;-0,263997197
2017-04-08T11:00:00Z; 7,711490e-03;-0,43825799;-0,279097134
2017-04-08T12:00:00Z;-1,048178e-01;-0,21382327;-0,132330707
2017-04-08T13:00:00Z;-1,150211e-01;-0,28169702;-0,126272941
2017-04-08T14:00:00Z;-8,572311e-02;-0,21182919;-0,154610563
2017-04-08T15:00:00Z;-2,448896e-02;-0,25795338;-0,189986801
2017-04-08T16:00:00Z;-2,245710e-02;-0,30047661;-0,272304450
2017-04-08T17:00:00Z;-5,736369e-02;-0,36647539;-0,192108600
2017-04-08T18:00:00Z;-7,689846e-02;-0,19055343;-0,166359456
2017-04-08T19:00:00Z;-9,097116e-02;-0,19732249;-0,161680208
2017-04-08T20:00:00Z;-1,277054e-01;-0,12726763;-0,130259815
2017-04-08T21:00:00Z; 2,063652e-02;-0,31952486;-0,286151581
2017-04-08T22:00:00Z;-5,340296e-02;-0,31512792;-0,201977758
2017-04-08T23:00:00Z;-5,606029e-02;-0,12888187;-0,247341332
2017-04-09T00:00:00Z;-8,622047e-02;-0,04292219;-0,113120572
2017-04-09T01:00:00Z;-9,052701e-02;-0,13548926;-0,217576211
2017-04-09T02:00:00Z;-9,955421e-02;-0,18395450;-0,167033210
2017-04-09T03:00:00Z;-8,561952e-02;-0,25301726;-0,142499027
2017-04-09T04:00:00Z;-1,002786e-01;-0,20696173;-0,269297313
2017-04-09T05:00:00Z;-6,355774e-02;-0,29305488;-0,180221765
2017-04-09T06:00:00Z; 1,406986e-02;-0,24301241;-0,194584175
2017-04-09T07:00:00Z; 1,627730e-02;-0,27100737;-0,241282749
2017-04-09T08:00:00Z; 7,754221e-04;-0,24395612;-0,208562094
2017-04-09T09:00:00Z;-2,323617e-02;-0,30566315;-0,219057925
2017-04-09T10:00:00Z; 6,256001e-03;-0,35544668;-0,194259890
2017-04-09T11:00:00Z;-1,092182e-01;-0,29158497;-0,206023251
2017-04-09T12:00:00Z;-7,548686e-02;-0,28412038;-0,184785314
2017-04-09T13:00:00Z;-7,587823e-02;-0,32046446;-0,225966189
2017-04-09T14:00:00Z;-9,457788e-02;-0,18907658;-0,200345119
2017-04-09T15:00:00Z;-1,350782e-01;-0,28947109;-0,256028404
2017-04-09T16:00:00Z;-1,116005e-01;-0,27996560;-0,275959940
2017-04-09T17:00:00Z;-7,849337e-02;-0,24777506;-0,197772588
2017-04-09T18:00:00Z;-9,769557e-02;-0,20240080;-0,170353092
2017-04-09T19:00:00Z;-1,131251e-01;-0,06610784;-0,140225210
2017-04-09T20:00:00Z;-8,825800e-02;-0,24012712;-0,143377279
2017-04-09T21:00:00Z;-1,043824e-01;-0,14666185;-0,167949065
2017-04-09T22:00:00Z;-1,696963e-01;-0,25631917;-0,201666777
2017-04-09T23:00:00Z;-5,609821e-02;-0,17144886;-0,219115654
2017-04-10T00:00:00Z;-1,169339e-01;-0,11557544;-0,125826312
2017-04-10T01:00:00Z;-1,128033e-01;-0,10507874;-0,154874714
2017-04-10T02:00:00Z;-1,325091e-01;-0,19280659;-0,110325791
2017-04-10T03:00:00Z;-1,610842e-01;-0,25561594;-0,142679949
2017-04-10T04:00:00Z;-1,036483e-01;-0,16631276;-0,116845988
2017-04-10T05:00:00Z;-1,385371e-01;-0,37073906;-0,160964061
2017-04-10T06:00:00Z;-1,585343e-01;-0,32885650;-0,128715404
2017-04-10T07:00:00Z;-1,748441e-01;-0,16670409;-0,139835803
2017-04-10T08:00:00Z;-1,213316e-01;-0,25854001;-0,186105673
2017-04-10T09:00:00Z;-1,261516e-01;-0,21980161;-0,130978023
2017-04-10T10:00:00Z;-4,553739e-02;-0,23588434;-0,206685826
2017-04-10T11:00:00Z;-1,199861e-01;-0,26364361;-0,148255500
2017-04-10T12:00:00Z;-8,611918e-02;-0,28440392;-0,185011686
2017-04-10T13:00:00Z;-1,129936e-01;-0,36283507;-0,163250165
2017-04-10T14:00:00Z;-1,191119e-01;-0,43577618;-0,124148005
2017-04-10T15:00:00Z;-1,004674e-01;-0,29690692;-0,141299450
2017-04-10T16:00:00Z;-7,411467e-02;-0,12867264;-0,147479307
2017-04-10T17:00:00Z;-9,736666e-02;-0,32669529;-0,175593051
2017-04-10T18:00:00Z;-7,981881e-02;-0,18417863;-0,156266081
2017-04-10T19:00:00Z;-8,919728e-02;-0,26988253;-0,187965286
2017-04-10T20:00:00Z;-6,434928e-02;-0,16662909;-0,197989440
2017-04-10T21:00:00Z;-1,191611e-01;-0,26815304;-0,117566893
2017-04-10T22:00:00Z;-1,971119e-01;-0,39133815;-0,072157765
2017-04-10T23:00:00Z;-3,155670e-02;-0,23748348;-0,180575039
2017-04-11T00:00:00Z;-1,318184e-01;-0,27447140;-0,157356922
2017-04-11T01:00:00Z;-9,325657e-02;-0,20848360;-0,188515226
2017-04-11T02:00:00Z;-1,553355e-02;-0,25276227;-0,220978893
2017-04-11T03:00:00Z;-8,784913e-02;-0,21804592;-0,291319717
2017-04-11T04:00:00Z;-9,957997e-02;-0,25808794;-0,180523187
2017-04-11T05:00:00Z;-1,077962e-01;-0,29617693;-0,182356389
2017-04-11T06:00:00Z;-9,392693e-02;-0,29351889;-0,185510407
2017-04-11T07:00:00Z;-2,650903e-01;-0,35056278;-0,061760836
2017-04-11T08:00:00Z;-7,291824e-02;-0,32784013;-0,166518532
2017-04-11T09:00:00Z;-6,755518e-02;-0,27953901;-0,217655986
2017-04-11T10:00:00Z;-9,962093e-02;-0,23350118;-0,128417819
2017-04-11T11:00:00Z;-7,213458e-02;-0,34239678;-0,258773714
2017-04-11T12:00:00Z;-1,494360e-01;-0,39493433;-0,150895137
2017-04-11T13:00:00Z;-5,351290e-02;-0,40236639;-0,236718827
2017-04-11T14:00:00Z;-9,499771e-02;-0,30981613;-0,163200376
2017-04-11T15:00:00Z;-1,293824e-01;-0,25820554;-0,221084695
2017-04-11T16:00:00Z;-6,129857e-02;-0,27282092;-0,224331322
2017-04-11T17:00:00Z;-2,920728e-03;-0,22010596;-0,218360330
2017-04-11T18:00:00Z;-1,045623e-01;-0,24951761;-0,144327031
2017-04-11T19:00:00Z;-7,767988e-02;-0,28587093;-0,190329554
2017-04-11T20:00:00Z;-9,553588e-02;-0,26360511;-0,197976460
2017-04-11T21:00:00Z;-1,002811e-01;-0,25974660;-0,170438819
2017-04-11T22:00:00Z;-3,394538e-02;-0,25928576;-0,220628883
2017-04-11T23:00:00Z;-1,447351e-01;-0,26750812;-0,160886711
2017-04-12T00:00:00Z;-3,241490e-02;-0,22817060;-0,177405973
2017-04-12T01:00:00Z;-2,169842e-02;-0,19006901;-0,187351942
2017-04-12T02:00:00Z;-1,414525e-01;-0,18106195;-0,173661927
2017-04-12T03:00:00Z;-1,103097e-01;-0,23435977;-0,278378030
2017-04-12T04:00:00Z;-2,607120e-02;-0,25222096;-0,286435867
2017-04-12T05:00:00Z;-2,110679e-01;-0,23827077;-0,105337479
2017-04-12T06:00:00Z;-9,789232e-02;-0,30320281;-0,240980217
2017-04-12T07:00:00Z;-1,148408e-01;-0,37505718;-0,185304152
2017-04-12T08:00:00Z;-1,416303e-01;-0,16898185;-0,253175611
2017-04-12T09:00:00Z;-8,367906e-02;-0,36675813;-0,158944493
2017-04-12T10:00:00Z;-5,846057e-02;-0,34592500;-0,223558047
2017-04-12T11:00:00Z;-4,860764e-04;-0,37526798;-0,259499934
2017-04-12T12:00:00Z;-8,443128e-02;-0,28831747;-0,183612467
2017-04-12T13:00:00Z;-1,128152e-01;-0,26797954;-0,227819212
2017-04-12T14:00:00Z;-5,924475e-02;-0,24694244;-0,173901261
2017-04-12T15:00:00Z;-8,205548e-02;-0,33743514;-0,178246088
2017-04-12T16:00:00Z;-6,310121e-02;-0,27749680;-0,221605666
2017-04-12T17:00:00Z;-3,735534e-02;-0,30217375;-0,212252909
2017-04-12T18:00:00Z;-1,063688e-01;-0,40129121;-0,180612644
2017-04-12T19:00:00Z;-9,197063e-02;-0,25444403;-0,182322176
2017-04-12T20:00:00Z;-3,605584e-02;-0,27768590;-0,200583386
2017-04-12T21:00:00Z;-1,516057e-02;-0,31737247;-0,208360112
2017-04-12T22:00:00Z;-5,585875e-03;-0,30851430;-0,311273784
2017-04-12T23:00:00Z;-1,037281e-01;-0,28322214;-0,205307318
2017-04-13T00:00:00Z;-1,044517e-01;-0,19924549;-0,162472783
2017-04-13T01:00:00Z;-1,208388e-01;-0,29081794;-0,158921859
2017-04-13T02:00:00Z;-7,210683e-02;-0,21683695;-0,160261649
2017-04-13T03:00:00Z;-3,612768e-02;-0,23990279;-0,181358947
2017-04-13T04:00:00Z;-8,912328e-02;-0,34993578;-0,159475163
2017-04-13T05:00:00Z;-8,992952e-02;-0,26995582;-0,201436473
2017-04-13T06:00:00Z;-2,034030e-01;-0,21748900;-0,150760812
2017-04-13T07:00:00Z; 9,018331e-03;-0,25699910;-0,295054377
2017-04-13T08:00:00Z;-5,543468e-02;-0,37558857;-0,221496952
2017-04-13T09:00:00Z;-3,094179e-02;-0,29766798;-0,192696727
2017-04-13T10:00:00Z;-9,841831e-02;-0,26119008;-0,211588065
2017-04-13T11:00:00Z;-4,778508e-02;-0,29981260;-0,208402583
2017-04-13T12:00:00Z;-7,014082e-02;-0,27640133;-0,155065871
2017-04-13T13:00:00Z;-5,471066e-02;-0,18130200;-0,162506577
2017-04-13T14:00:00Z;-4,725036e-02;-0,27436777;-0,218607993
2017-04-13T15:00:00Z;-2,711150e-02;-0,29686271;-0,250160125
2017-04-13T16:00:00Z;-3,307838e-02;-0,24218935;-0,262695482
2017-04-13T17:00:00Z;-7,804298e-02;-0,34533807;-0,164349422
2017-04-13T18:00:00Z;-1,086434e-01;-0,23648796;-0,197143568
2017-04-13T19:00:00Z;-7,345780e-02;-0,26239334;-0,227336735
2017-04-13T20:00:00Z;-5,759763e-02;-0,35677646;-0,192073022
2017-04-13T21:00:00Z;-1,005959e-01;-0,20394606;-0,223552629
2017-04-13T22:00:00Z;-3,791447e-02;-0,33992861;-0,161181519
2017-04-13T23:00:00Z;-1,108906e-01;-0,15916467;-0,092900492
2017-04-14T00:00:00Z;-1,335754e-01;-0,29727667;-0,201302893
2017-04-14T01:00:00Z;-3,378410e-02;-0,19318452;-0,234936726
2017-04-14T02:00:00Z;-6,565709e-02;-0,26347293;-0,134284236
2017-04-14T03:00:00Z;-4,710092e-02;-0,23489675;-0,262990079
2017-04-14T04:00:00Z;-6,261179e-02;-0,16237027;-0,221467633
2017-04-14T05:00:00Z;-1,375534e-01;-0,19922006;-0,190064319
2017-04-14T06:00:00Z;-1,375691e-01;-0,19865532;-0,271442375
2017-04-14T07:00:00Z;-1,648753e-01;-0,13590428;-0,343356349
2017-04-14T08:00:00Z;-1,467816e-01;-0,28829090;-0,121635965
2017-04-14T09:00:00Z;-5,559460e-02;-0,28500517;-0,213960607
2017-04-14T10:00:00Z;-3,924552e-02;-0,27613017;-0,223511445
2017-04-14T11:00:00Z;-4,975661e-02;-0,30307854;-0,256778478
2017-04-14T12:00:00Z;-1,705376e-01;-0,21528215;-0,193071718
2017-04-14T13:00:00Z;-8,927730e-02;-0,33147597;-0,144755661
2017-04-14T14:00:00Z;-1,320427e-01;-0,32180932;-0,140696793
2017-04-14T15:00:00Z;-1,043084e-01;-0,33874155;-0,169847158
2017-04-14T16:00:00Z;-1,438455e-01;-0,24277861;-0,186722242
2017-04-14T17:00:00Z;-5,611464e-03;-0,30502899;-0,233774299
2017-04-14T18:00:00Z;-9,705373e-02;-0,26000341;-0,228237165
2017-04-14T19:00:00Z;-4,180923e-02;-0,16822415;-0,167922608
2017-04-14T20:00:00Z;-7,812189e-02;-0,26581469;-0,215781779
2017-04-14T21:00:00Z;-1,051863e-01;-0,15717208;-0,189972504
2017-04-14T22:00:00Z;-6,138099e-02;-0,22024811;-0,165682859
2017-04-14T23:00:00Z;-9,986868e-02;-0,27372782;-0,230280860
2017-04-15T00:00:00Z;-5,943908e-02;-0,09472647;-0,160890481
