date;PC1;PC2;PC3
2016-11-15T22:00:00Z; 5,090317; 1,1888613643; 2,605059147
2016-11-15T23:00:00Z; 4,915790; 1,1950838181; 2,532211034
2016-11-16T00:00:00Z; 5,535727; 0,1573104625; 2,809495275
2016-11-16T01:00:00Z; 3,733130;-0,1511922959; 1,818789057
2016-11-16T02:00:00Z; 4,418589; 1,6036454672; 1,251645990
2016-11-16T03:00:00Z; 3,723704;-0,2226647910; 1,615599621
2016-11-16T04:00:00Z; 2,625146; 0,5082377858; 1,272637900
2016-11-16T05:00:00Z; 1,719646; 0,2237751683; 0,472862291
2016-11-16T06:00:00Z; 3,099014; 0,2467399235; 1,461803248
2016-11-16T07:00:00Z; 2,337983; 0,4149524766; 1,530302430
2016-11-16T08:00:00Z; 3,067538; 0,2497137825; 1,091451148
2016-11-16T09:00:00Z; 4,027300; 0,3584537472; 2,122613233
2016-11-16T10:00:00Z; 4,021250; 0,8972545160; 2,437209550
2016-11-16T11:00:00Z; 5,288008; 0,8160770868; 3,452559282
2016-11-16T12:00:00Z; 6,620508;-0,3508999763; 1,345848671
2016-11-16T13:00:00Z; 7,537285; 1,0160473095; 2,240343859
2016-11-16T14:00:00Z; 6,533702; 0,8052220053; 1,930360387
2016-11-16T15:00:00Z; 9,057141; 0,5952602038; 3,316785808
2016-11-16T16:00:00Z; 7,628410; 0,2628107919; 2,657670822
2016-11-16T17:00:00Z; 7,602679; 0,3175583815; 3,417605415
2016-11-16T18:00:00Z; 6,283886; 1,1991900114; 0,714412810
2016-11-16T19:00:00Z; 7,449924;-0,1466527303; 2,137769998
2016-11-16T20:00:00Z; 7,095868;-0,7245260837; 3,240361473
2016-11-16T21:00:00Z; 6,079006; 0,4430271408; 1,848902874
2016-11-16T22:00:00Z; 5,556678; 0,1996422180; 2,074891498
2016-11-16T23:00:00Z; 4,776351; 0,9412646325; 1,087761960
2016-11-17T00:00:00Z; 5,844190; 0,2028814636; 1,751819193
2016-11-17T01:00:00Z; 3,797516;-0,1832696345; 1,402488001
